X,Y,OBJECTID,ID,TYP,ART,STANDORTTYP,BEZEICHNUNG,BEZEICHNUNGZUSATZ,KURZBEZEICHNUNG,STRASSE,PLZ,ORT,TELEFON,FAX,EMAIL,PROFILE,SPRACHEN,WWW,TRAEGER,TRAEGERTYP,BEZUGNR,GEBIETSARTNUMMER,SNUMMER,NUMMER,GlobalID,CreationDate,Creator,EditDate,Editor
12.908241577471,50.8077030069542,101,494,50,Berufsbildende Schule,1,Berufsfachschule für Sozialwesen der SBH Südost GmbH,,BFS Sozialwesen SBH Südost GmbH,Paul-Gruner-Straße 58,09120,Chemnitz,0371 4000510,0371 40005130,info@s-b-h.deinfo-chemnitz@sbh-suedost.de,,,www.stiftung-bildung-handwerk.de/,Frei,30,31,0,1310,0,f62941f7-ccc6-46bd-b0d4-344c0ae54ad9,2023/12/15 10:19:56.275+00,GISAdminChemnitz,2023/12/15 10:19:56.275+00,GISAdminChemnitz
12.9033953947262,50.791601893186,102,105,60,Schule des zweiten Bildungsweges,1,Abendoberschule,,Abendoberschule,Arno-Schreiter-Straße 3,09123,Chemnitz,0371 9091022,0371 9091021,abendoberschule@schulen-chemnitz.de,"Vorkurs Klasse 8, Fördern bei Lernschwierigkeiten in Mathematik, Deutsch, Englisch",,www.abendmittelschule-chemnitz.de.tl/,Kommunal,10,1,0,601,0,d0047661-ea87-4552-9996-e3634cfa5587,2023/12/15 10:19:56.290+00,GISAdminChemnitz,2023/12/15 10:19:56.290+00,GISAdminChemnitz
12.9033953947262,50.791601893186,103,106,60,Schule des zweiten Bildungsweges,1,Abendgymnasium,,Abendgymnasium,Arno-Schreiter-Straße 3,09123,Chemnitz,0371 415248,0371 26207360,abendgymnasium@schulen-chemnitz.de,"Abi-Online, Fördern bei Lernschwierigkeiten in Mathematik und Deutsch",,www.abendgymnasium-chemnitz.de,Kommunal,10,2,0,602,0,118694b0-7509-42ff-94f8-3e9dd2e8ec30,2023/12/15 10:19:56.290+00,GISAdminChemnitz,2023/12/15 10:19:56.290+00,GISAdminChemnitz
12.9277031640016,50.8255564985822,104,107,90,Sonstige Einrichtung,1,Medienpädagogisches Zentrum,,Medienpädagogisches Zentrum,Ritterstraße 7,09111,Chemnitz,0371 5619050,0371 56190527,mpz-@schulen-chemnitz.de,,,www.mpz-chemnitz.de,Kommunal,10,1,0,701,0,4b191c55-777b-4f55-af0e-d87df92ae5a3,2023/12/15 10:19:56.306+00,GISAdminChemnitz,2023/12/15 10:19:56.306+00,GISAdminChemnitz
12.8889423266504,50.7930311466346,105,108,90,Sonstige Einrichtung,1,Schulplanetarium,,Schulplanetarium,Albert-Köhler-Straße 48,09122,Chemnitz,0371 9099713,0371 9099719,info@planetarium-chemnitz.de,,,www.planetarium-chemnitz.de,Kommunal,10,2,0,702,0,0055282f-ffd1-4744-be77-902e6e83b2e9,2023/12/15 10:19:56.306+00,GISAdminChemnitz,2023/12/15 10:19:56.306+00,GISAdminChemnitz
12.936745763871,50.8059486718153,106,109,90,Sonstige Einrichtung,1,Internat am Sportgymnasium,,Sportinternat,Reichenhainer Straße 154,09125,Chemnitz,0371 4884670,0371 4884697,sportinternat@schulen-chemnitz.de,,,www.sportgymnasium-chemnitz.de,Kommunal,10,3,0,703,0,4ff0f300-55a3-416b-a551-f175dd0b77c2,2023/12/15 10:19:56.321+00,GISAdminChemnitz,2023/12/15 10:19:56.321+00,GISAdminChemnitz
12.9559131334516,50.8392077274386,107,110,90,Sonstige Einrichtung,1,Heim für körper- und mehrfachbehinderte Kinder und Jugendliche,,GTB+Heim für Körperbehinderte,Heinrich-Schütz-Straße 65,09130,Chemnitz,0371 3989-3100,0371 3989-3149,heim-koe@schulen-chemnitz.de,,,www.heim-koe.de,Kommunal,10,4,0,704,0,acddbf7f-b8b2-4411-bff3-e1b41b58837d,2023/12/15 10:19:56.321+00,GISAdminChemnitz,2023/12/15 10:19:56.321+00,GISAdminChemnitz
12.9591959229599,50.8338112912545,108,363,30,Gymnasium,1,Montessori-Schule Chemnitz - Freie integrative Schule -Gymnasium-,,Montessori-Schule (Gym),Fürstenstraße 147,09130,Chemnitz,0371 2804228,0371 4323376,sekundarstufe@montessoriverein-chemnitz.de,,,www.montessori-chemnitz.de,Frei,30,3c,0,925,0,353bfcc3-6be1-4471-b2bc-fc7ecf78c2f2,2023/12/15 10:19:56.337+00,GISAdminChemnitz,2023/12/15 10:19:56.337+00,GISAdminChemnitz
12.9392525458278,50.8513927470994,109,480,30,Gymnasium,1,DPFA-Schulen gemeinnützige GmbH -Gymnasium-,,DPFA-Regenbogen-Gymnasium Chemnitz,Emilienstraße 50,09131,Chemnitz,0371 45901100,0371 45901111,chemnitz.gymnasium@dpfa.de,,,www.regenbogen-schulen.de,Frei,30,24c,0,955,0,391387c3-51ee-42c2-a9db-9308126c9102,2023/12/15 10:19:56.337+00,GISAdminChemnitz,2023/12/15 10:19:56.337+00,GISAdminChemnitz
12.9352089883882,50.7978521601097,110,493,30,Gymnasium,1,gruuna Schule gGmbH (Gymnasium),,gruuna Schule gGmbH (Gymnasium),Saydaer Straße 21,09125,Chemnitz,0371 33715680,,info@gruuna.schule,,,www.gruuna.schule,Frei,30,33,0,973,0,a50b0f76-2aef-4d74-a6d9-561e8d17f84d,2023/12/15 10:19:56.353+00,GISAdminChemnitz,2023/12/15 10:19:56.353+00,GISAdminChemnitz
12.9180880136631,50.8421656127373,111,498,30,Gymnasium,1,Internationales Stefan-Heym-Gymnasium,,Internationales Stefan-Heym-Gymnasium,Seumestraße 2,09111,Chemnitz,0371 66601-20,,shg@fuu-sachsen.de,,,https://stefan-heym-gymnasium.de/,Frei,30,,0,1350,0,25f25aed-5ea1-4a44-be88-ed05cd1912e8,2023/12/15 10:19:56.353+00,GISAdminChemnitz,2023/12/15 10:19:56.353+00,GISAdminChemnitz
12.954409907451,50.8394367197235,112,77,40,Förderschule,1,"Terra Nova Campus, Die Entdeckerschule, Förderzentrum mit dem Förderschwerpunkt körperliche und motorische Entwicklung",barrierefreies Schulhaus,Terra Nova Campus - Die Entdeckerschule,Heinrich-Schütz-Straße 61,09130,Chemnitz,0371 3989-3001,0371 3989-3099,fs-entdeckerschule@schulen-chemnitz.de,"GTA, Deutsch, Matematik, Englisch, LRS, Dyskalkulie, Logopädie, Ergotherapie, Physiotherapie, unterstützte Kommunikation, DaZ",,www.terra-nova-campus.de,Kommunal,10,1,0,430,0,a7e2f71d-67b2-48a8-8387-59c4ea4e65a0,2023/12/15 10:19:56.368+00,GISAdminChemnitz,2023/12/15 10:19:56.368+00,GISAdminChemnitz
12.8994600283918,50.8147593898924,113,78,40,Förderschule,1,"Förderzentrum ""Georg Götz"", Schule mit dem Förderschwerpunkt Hören","Beratungsstelle: Richard-Wagner-Straße 76, 09120 Chemnitz","Förderzentrum ""Georg Götz"",  FSP Hören",Richard-Wagner-Straße 76,09120,Chemnitz,0371 272090,0371 2720926,fs-goetz-hoergeschaedigtenschule@schulen-chemnitz.de,"GTA, Deutsch, LRS, Ergotherapie, Motorik/Konzentration, Logopädie, Hörtraining, Lautsprachbegleitende Gebärde (LBG)",,www.georg-goetz-schule.de,Kommunal,10,2,0,410,0,11a5bd0b-9c09-4994-9422-40c7bc86c9df,2023/12/15 10:19:56.368+00,GISAdminChemnitz,2023/12/15 10:19:56.368+00,GISAdminChemnitz
12.8803597808859,50.7874926432219,114,79,40,Förderschule,1,"Schule mit dem Förderschwerpunkt Sprache  ""Ernst Busch """,,"Schule FSP Sprache ""Ernst Busch""",Ernst-Wabra-Straße 34,09123,Chemnitz,0371 381660,0371 3816626,fs-busch@schulen-chemnitz.de,"GTA, Deutsch, Mathematik, LRS, Ergotherapie, Motorik/Konzentration",,www.shs-ernst-busch.de,Kommunal,10,3,0,470,0,162b1ed2-69bb-4ae9-be75-f055e9205b45,2023/12/15 10:19:56.384+00,GISAdminChemnitz,2023/12/15 10:19:56.384+00,GISAdminChemnitz
12.9068504559025,50.835447608084,115,81,40,Förderschule,1,"Friedrich- Fröbel-Schule, Schule mit dem Förderschwerpunkt Lernen",,F.-Fröbel-Schule,Reichsstraße 45,09112,Chemnitz,0371 381650,0371 3816526,fs-froebel@schulen-chemnitz.de,"GTA, Deutsch, Mathematik, LRS, Ergotherapie, Motorik/Konzentration", ,https://schuldatenbank.sachsen.de/index.php?id=100&institution_key=4220208,Kommunal,10,5,0,440,0,f1c5eb03-08d5-445b-b5cb-b4bdee37c81c,2023/12/15 10:19:56.384+00,GISAdminChemnitz,2023/12/15 10:19:56.384+00,GISAdminChemnitz
12.9415871235391,50.8364340254571,116,82,40,Förderschule,1,"Förderzentrum mit dem Förderschwerpunkt Lernen  ""Johann Heinrich Pestalozzi """,,"Förderzentr.""J.-H.-Pestalozzi""",Ludwig-Kirsch-Straße 29,09130,Chemnitz,0371 36777210,0371 367772120,fs-pestalozzi@schulen-chemnitz.de,"GTA, Deutsch, Mathematik, LRS, Ergotherapie, Motorik/Konzentration, Sprache/DAZ, Leseambulanz",,www.pestalozzischule-chemnitz.de,Kommunal,10,6,0,450,0,3f44cd2c-d7a2-4e6d-b0f1-a9d44f627a43,2023/12/15 10:19:56.400+00,GISAdminChemnitz,2023/12/15 10:19:56.400+00,GISAdminChemnitz
12.9110148524672,50.7993813312941,117,83,40,Förderschule,1,"Schule Altchemnitz, Förderzentrum mit dem Förderschwerpunkt Lernen","Baubedingte Auslagerung bis voraussichtlich Ende Schuljahr 2023/2024 an den Standort Philippstraße 20, 09125 Chemnitz",Schule Altchemnitz,Schulstraße 2,09125,Chemnitz,0371 539010,0371 5390126,fs-altchemnitz@schulen-chemnitz.de,,,www.schulealtchemnitz.de,Kommunal,10,7,0,460,0,cbcd5f8b-82f6-4f71-82f6-422fa4130f7b,2023/12/15 10:19:56.400+00,GISAdminChemnitz,2023/12/15 10:19:56.400+00,GISAdminChemnitz
12.8928433256839,50.8030042437469,118,85,40,Förderschule,1,"Sonderpädagogisches Förderzentrum  ""Johannes Trüper "", Schule mit dem Förderschwerpunkt emotionale und soziale Entwicklung, Haus I",,"J.-Trüper-Schule, Haus 1",Scheffelstraße 18,09120,Chemnitz,0371 281570,0371 2815721,fs-trueper@schulen-chemnitz.de,"LRS, Motorik/Konzentration",,https://cms.sachsen.schule/sfectrue/start/neuigkeiten.html,Kommunal,10,9a,0,481,0,67b348fe-53ec-45a0-858f-d468f4ba18a6,2023/12/15 10:19:56.415+00,GISAdminChemnitz,2023/12/15 10:19:56.415+00,GISAdminChemnitz
12.895297700598,50.8044957626574,119,86,40,Förderschule,2,"Sonderpädagogisches Förderzentrum  ""Johannes Trüper "", Schule mit dem Förderschwerpunkt emotionale und soziale Entwicklung, Haus II",,"J.-Trüper-Schule, Haus 2",Friedrich-Hähnel-Straße 86,09120,Chemnitz,0371 229189,-,fs-trueper@schulen-chemnitz.de,"LRS, Motorik/Konzentration",,https://cms.sachsen.schule/sfectrue/start/neuigkeiten.html,Kommunal,10,9b,0,482,0,fc05158c-63fd-4406-9106-65cc4590addf,2023/12/15 10:19:56.415+00,GISAdminChemnitz,2023/12/15 10:19:56.415+00,GISAdminChemnitz
12.88386661049,50.8436776723467,120,88,40,Förderschule,2,"Planetenschule - Klinikschule Chemnitz, Haus II",,"Planetenschule -Klinikschule, Haus 2",Flemmingstraße 4,09116,Chemnitz,0371 39898454,0371 39898455,fs-planetenschule-klinikschule@schulen-chemnitz.de,"LRS, Motorik/Konzentration",,www.planetenschule-chemnitz.de,Kommunal,10,10b,0,492,0,124f19ae-37e7-4c22-85a2-9c2e25d77f8b,2023/12/15 10:19:56.431+00,GISAdminChemnitz,2023/12/15 10:19:56.431+00,GISAdminChemnitz
12.8950628249514,50.7974301121235,121,89,40,Förderschule,1,"Janusz- Korczak-Schule, Schule mit dem Förderschwerpunkt geistige Entwicklung","barrierefreies Schulhaus, temporäre Auslagerung der Oberstufen- und Werkstufenklassen an die ehemalige Grundschule Rottluf, Jegendweg 1a, 09116 Chemnitz","J.-Korczak-Schule, FSP geistige Entwicklung",Max-Schäller-Straße 1,09122,Chemnitz,0371 225095,0371 225040,fs-korczak@schulen-chemnitz.de,"GTA, Deutsch, Mathematik, Singen, Spielen, Tanzen, tiergestützte Therapie, Ergotherapie, Motopädie, Motorik/Konzentration, Schwimmen",,www.janusz-korczak-schulechemnitz.de.tl,Kommunal,10,11,0,421,0,f81522f4-0c59-4176-afc0-30a48eb7e84c,2023/12/15 10:19:56.431+00,GISAdminChemnitz,2023/12/15 10:19:56.431+00,GISAdminChemnitz
12.9665728167273,50.8316116358909,122,90,40,Förderschule,1,"Schule  ""Am Zeisigwald "", Schule mit dem Förderschwerpunkt geistige Entwicklung","temporäre Auslagerung der Oberstufen- und Werkstufenklassen an die ehemalige Grundschule Rottluf, Jegendweg 1a, 09116 Chemnitz","Schule ""Am Zeisigwald"", FSP geistige Entw.",Ernst-Moritz-Arndt-Straße 1a,09130,Chemnitz,0371 7008770,0371 70087718,fs-amzeisigwald@schulen-chemnitz.de,"GTA, Ergotherapie, Logopädie, Physiotherapie, Motopädie",,www.amzeisigwald.de,Kommunal,10,12,0,422,0,21ae40d2-5528-472b-adc5-c1c5e4ce6f22,2023/12/15 10:19:56.446+00,GISAdminChemnitz,2023/12/15 10:19:56.446+00,GISAdminChemnitz
12.8940954658364,50.7922364098237,123,163,40,Förderschule,2,"Sonderpädagogisches Förderzentrum ""J. Trüper"" Projekt ""Zwischenstopp""",,"J.-Trüper-Schule, Projekt",Wilhelm-Firl-Straße 4,09122,Chemnitz,0371 2821288,-,fs-trueper@schulen-chemnitz.de,,,https://cms.sachsen.schule/sfectrue/start/neuigkeiten.html,Kommunal,10,,0,484,0,dc1fb309-3633-4e31-b614-a745560935d2,2023/12/15 10:19:56.446+00,GISAdminChemnitz,2023/12/15 10:19:56.446+00,GISAdminChemnitz
12.9538293331668,50.8512004371741,124,340,40,Förderschule,1,"Planetenschule - Klinikschule Chemnitz, Haus I",,"Planetenschule -Klinikschule, Haus 1",Dresdner Straße 178,09131,Chemnitz,0371 83441230,0371 83441239,fs-planetenschule-klinikschule@schulen-chemnitz.de,"LRS, Motorik/Konzentration",,www.planetenschule-chemnitz.de,Kommunal,10,10a,0,491,0,94887006-8f7f-4dac-8615-dbb785232f9b,2023/12/15 10:19:56.462+00,GISAdminChemnitz,2023/12/15 10:19:56.462+00,GISAdminChemnitz
12.9033953947262,50.791601893186,125,477,40,Förderschule,2,Schule mit dem Förderschwerpunkt Sprache „Ernst Busch“  - Oberschulteil,,"Schule FSP Sprache ""Ernst Busch"" - OS",Arno-Schreiter-Straße 3,09123,Chemnitz,0371 381660,0371 3816626,fs-busch@schulen-chemnitz.de,"GTA, Deutsch, Mathematik, LRS, Ergotherapie, Motorik/Konzentration",,http://www.shs-ernst-busch.de,Kommunal,10,8b,0,472,0,82a585e2-ec4c-4a50-b66c-50195cabcc88,2023/12/15 10:19:56.462+00,GISAdminChemnitz,2023/12/15 10:19:56.462+00,GISAdminChemnitz
12.8803597808859,50.7874926432219,126,479,40,Förderschule,1,Schule mit dem Förderschwerpunkt Sprache „Ernst Busch“  - Grundschulteil,,"Schule FSP Sprache ""Ernst Busch"" - GS",Ernst-Wabra-Straße 34,09123,Chemnitz,0371 381660,0371 2668426,fs-busch@schulen-chemnitz.de,"GTA, Deutsch, Mathematik, LRS, Ergotherapie, Motorik/Konzentration",,http://www.shs-ernst-busch.de,Kommunal,10,8a,0,471,0,29ac6aaf-9ab9-468d-8187-0cbe2b370940,2023/12/15 10:19:56.478+00,GISAdminChemnitz,2023/12/15 10:19:56.478+00,GISAdminChemnitz
12.91265888046,50.8239270383139,127,66,20,Oberschule,1,Chemnitzer Schulmodell  (Grund- und Oberschule),barrierefreies Schulhaus,Chemnitzer Schulmodell (GS+OS),Stollberger Straße 25,09119,Chemnitz,0371 5338810,0371 533881218,chemnitzer-schulmodell@schulen-chemnitz.de,"GTA, Hort, Stadtoffene Schule","Englisch, Französisch",www.schulmodell.de,Kommunal,10,24,0,270,0,83bebfe6-ce8b-4256-8ca6-8f6432badf8b,2023/12/15 10:19:56.478+00,GISAdminChemnitz,2023/12/15 10:19:56.478+00,GISAdminChemnitz
12.9574577590282,50.8319797356975,128,238,20,Oberschule,2,"Projekt ""WERK-STATT-SCHULE"" (Stadtmission Chemnitz)",,"Projekt ""WERK-STATT-SCHULE""",Scharnhorststraße 2,09130,Chemnitz,0371 8205803,-,,,,,Kommunal,10,16,0,224,0,c13fc3e2-770b-471d-9b9a-f92999ba18d7,2023/12/15 10:19:56.493+00,GISAdminChemnitz,2023/12/15 10:19:56.493+00,GISAdminChemnitz
12.9277031640016,50.8255564985822,129,322,20,Oberschule,2,"Projekt  ""Produktives Lernen""",,"Projekt  ""Produktives Lernen""",Ritterstraße 7,09111,Chemnitz,0371 56190580,0371 56190581,os-weerth-produktiveslernen@schulen-chemnitz.de,,,,Kommunal,10,,0,211,0,f60e28b3-2efe-45dc-8429-8e3e42397b7c,2023/12/15 10:19:56.493+00,GISAdminChemnitz,2023/12/15 10:19:56.493+00,GISAdminChemnitz
12.902724392555,50.7914847502766,130,482,20,Oberschule,1,Alexander-von-Humboldt-Oberschule Chemnitz,barrierefreies Schulhaus,Alexander-von-Humboldt-OS Chemnitz,Arno-Schreiter-Straße 1,09123,Chemnitz,0371 26212190,0371 262121919,os-arnoschreiter1@schulen-chemnitz.de,GTA,,https://schuldatenbank.sachsen.de/index.php?id=100&institution_key=4233037,Kommunal,10,1a,0,202,0,1927fc4c-31c0-4075-a6df-095b8f835f72,2023/12/15 10:19:56.509+00,GISAdminChemnitz,2023/12/15 10:19:56.509+00,GISAdminChemnitz
12.9323428892073,50.8195696325865,131,499,20,Oberschule,,Marianne-Brandt-Oberschule,,Marianne-Brandt-OS,Vettersstraße 34,9126,Chemnitz,0371 33565250,,os-mariannebrandt@schulen-chemnitz.de,"GTA, Inklusion, jüdischer Religionsunterricht",,https://cms.sachsen.schule/osmariannebrandt/start.html,Kommunal,10,,0,1360,0,850b4e0f-f1f3-41af-9ead-7b447b7f3d38,2023/12/15 10:19:56.509+00,GISAdminChemnitz,2023/12/15 10:19:56.509+00,GISAdminChemnitz
12.913737571657,50.8378573302462,132,500,20,Oberschule,1,"Oberschule ""Am Hartmannplatz"" Chemnitz","barrierefreies Schulhaus, bis Ende Schuljahr 2023/24 zunächst Außenstelle der Unteren Luisenschule -Oberschule-","OS ""Am Hartmannplatz""",Hartmannstraße 21,09113,Chemnitz,0371 3356540,,os-hartmannplatz@schulen-chemnitz.de,GTA,,,Kommunal,10,,0,1370,0,02e04821-daba-4e7a-b0e6-c3afea070c4e,2023/12/15 10:19:56.525+00,GISAdminChemnitz,2023/12/15 10:19:56.525+00,GISAdminChemnitz
12.9492516232175,50.8532880687338,133,117,20,Oberschule,1,Evangelisches Schulzentrum Chemnitz (Oberschule),,Evangelisches Schulzentrum (OS),Ludwig-Richter-Straße 21,09131,Chemnitz,0371 4443380,0371 44433811,sekretariat-ms-gym@eszc.de,,,www.eszc.de,Frei,30,2b,0,915,0,de4aac49-6baa-45a0-85ed-01ae41df1fae,2023/12/15 10:19:56.525+00,GISAdminChemnitz,2023/12/15 10:19:56.525+00,GISAdminChemnitz
12.9591959229599,50.8338112912545,134,119,20,Oberschule,1,Montessori-Schule Chemnitz - Freie integrative Schule -Oberschule-,,Montessori-Schule (OS),Fürstenstraße 147,09130,Chemnitz,0371 2804228,0371 4323376,sekundarstufe@montessoriverein-chemnitz.de,,,www.montessori-chemnitz.de,Frei,30,3b,0,924,0,7f05dee2-776f-4c1b-977a-89c0be6e851c,2023/12/15 10:19:56.540+00,GISAdminChemnitz,2023/12/15 10:19:56.540+00,GISAdminChemnitz
12.8980267295606,50.8620186720013,135,358,20,Oberschule,1,Waldorfschule Chemnitz (Oberschule),,Waldorfschule (OS),Sandstraße 102,09114,Chemnitz,0371 334076-0,0371 334076-99,info@waldorfschule-chemnitz.de,,,www.waldorfschule-chemnitz.de,Frei,30,1b,0,904,0,fbd055f0-4ec9-4f97-aca0-b4e1a6330f04,2023/12/15 10:19:56.540+00,GISAdminChemnitz,2023/12/15 10:19:56.540+00,GISAdminChemnitz
12.9392525458278,50.8513927470994,136,476,20,Oberschule,1,DPFA-Schulen gemeinnützige GmbH -Oberschule-,,DPFA-Regenbogen-Oberschule Chemnitz,Emilienstraße 50,09131,Chemnitz,0371 45901100,0371 45901111,chemnitz.oberschule@dpfa.de,,,www.regenbogen-schulen.de,Frei,30,24b,0,954,0,ddaffd40-6c76-4ba0-8b8d-15137dd239c4,2023/12/15 10:19:56.556+00,GISAdminChemnitz,2023/12/15 10:19:56.556+00,GISAdminChemnitz
12.8774888058499,50.8310585585904,137,487,20,Oberschule,1,Friedrich August III. Oberschule,,Friedrich August III. Oberschule,Waldenburger Straße 63,09116,Chemnitz,0371 382430,,info@fa-os.eu,,,https://fa-os.eu/,Frei,30,34,0,975,0,d47ef171-848f-49f6-963a-388ffd34698d,2023/12/15 10:19:56.556+00,GISAdminChemnitz,2023/12/15 10:19:56.556+00,GISAdminChemnitz
12.9352089883882,50.7978521601097,138,492,20,Oberschule,1,gruuna Schule gGmbH (Oberschule),,gruuna Schule gGmbH (Oberschule),Saydaer Straße 21,09125,Chemnitz,0371 33715680,-,info@gruuna.schule,,,www.gruuna.schule,Frei,30,32,0,972,0,89d1a9ea-1303-4ec6-82cc-6dd9e23c6893,2023/12/15 10:19:56.571+00,GISAdminChemnitz,2023/12/15 10:19:56.571+00,GISAdminChemnitz
12.9024222464489,50.8354310560147,139,67,30,Gymnasium,1,Dr.-Wilhelm-André-Gymnasium,,Dr.-Wilhelm-André-Gymnasium,Henriettenstraße 35,09112,Chemnitz,0371 382140,0371 3821424,gym-andre@schulen-chemnitz.de,"GTA, Profil: naturwissenschaftlich, künstlerisch, sportlich, Projekt Art meets Science","1. Englisch, 2. Französisch, Russisch, Latein, Arbeitsgemeinschaft: vertieft Englisch",www.andre.c.sn.schule.de,Kommunal,10,2a,0,302,0,b803cef4-a2ed-4999-b2a3-7f1ce203212c,2023/12/15 10:19:56.571+00,GISAdminChemnitz,2023/12/15 10:19:56.571+00,GISAdminChemnitz
