X,Y,OBJECTID,ID,TRAEGER,BEZEICHNUNG,KURZBEZEICHNUNG,STRASSE,STRSCHL,HAUSBEZ,PLZ,ORT,HORT,KITA,URL,TELEFON,FAX,EMAIL,BARRIEREFREI,INTEGRATIV
12.8879410186921,50.8436685234401,173,145,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Flemmingstraße 1a ""Flemmi""","Flemmingstraße 1a ""Flemmi""",Flemmingstraße,10245,1a,09116,Chemnitz,0,1,http://www.kjf-online.de,0371 49502360,,kita-flemmingstrasse@kjf-online.de,0,1
12.8381690158075,50.8308815156269,174,146,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Kieselhausenstraße 6 ""Rabennest""","Kieselhausenstraße 6 ""Rabennest""",Kieselhausenstraße,12230,6,09117,Chemnitz,0,1,http://www.kjf-online.de,0371 49502350,,kita-rabennest@kjf-online.de,0,1
12.9126217491352,50.8483354563922,175,147,Volkssolidarität Stadtverband Chemnitz e. V.,"Küchwaldring 22 ""Glückskäfer""","Küchwaldring 22 ""Glückskäfer""",Küchwaldring,1390,22,09113,Chemnitz,0,1,,0371 3304877,,kita-kuechwaldring@volkssolidaritaet.de,0,0
12.891000909493,50.8103184621049,176,148,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Straße Usti nad Labem 47 ""Abenteuerland""","Straße Usti nad Labem 47 ""Abenteuerland""",Straße Usti nad Labem,9300,47,09119,Chemnitz,0,1,http://www.kjf-online.de,0371 49502340,,usti47@kjf-online.de,0,1
12.9572124587945,50.8364542183149,177,149,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Yorckstraße 48 ""Zeisigwaldfüchse"", Kinder- und Familienzentrum (KiFaZ)","Yorckstraße 48 ""Zeisigwaldfüchse"", Kinder- und Familienzentrum (KiFaZ)",Yorckstraße,24150,48,09130,Chemnitz,0,1,http://www.kjf-online.de,0371 49502310,,yorckstrasse@kjf-online.de,0,1
12.9428865453392,50.8392492157698,178,150,Volkssolidarität Stadtverband Chemnitz e. V.,"Sebastian-Bach-Straße 21 ""Sonnenbergstrolche""","Sebastian-Bach-Straße 21 ""Sonnenbergstrolche""",Sebastian-Bach-Straße,4405,21,09130,Chemnitz,1,1,,0371 4011600,,kontakt@kindertagesstaette-sonnenbergstrolche.de,0,1
12.8822347297802,50.7910655940019,179,151,Volkssolidarität Stadtverband Chemnitz e. V.,"Max-Türpe-Straße 40/42 ""Montessori-Kinderhaus Pfiffikus""","Max-Türpe-Straße 40/42 ""Montessori-Kinderhaus Pfiffikus""",Max-Türpe-Straße,8235,40,09122,Chemnitz,1,1,https://vs-chemnitz.de/dienstleistungen/kinderbetreuung/montessori-kinderhaus-pfiffikus,0371 229148,,kontakt@montessori-kinderhaus-pfiffikus.de,0,1
12.8355900565974,50.8625573417945,180,180,Röhrsdorfer Kinderwelt e. V.,"Beethovenweg 44, Hort GS-Röhrsdorf","Beethovenweg 44, Hort GS-Röhrsdorf",Beethovenweg,96150,44,09247,Chemnitz,1,1,http://www.röhrsdorfer-kinderwelt.de,03722 6980636,,Roehrsdorfer.Kinderwelt@t-online.de,0,0
12.9354335718583,50.8332323677443,181,181,Stadt Chemnitz,"Martinstraße 17 ""Offene Kindertagesstätte""","Martinstraße 17 ""Offene Kindertagesstätte""",Martinstraße,4305,17,09130,Chemnitz,0,1,,0371 4010435,,kita-martinstr@stadt-chemnitz.de,0,1
12.9593404089906,50.8238783328862,182,182,Montessori-Verein Chemnitz e. V.,"Ernst-Enge-Straße 21, Hort Montessori-Schule","Ernst-Enge-Straße 21, Hort Montessori-Schule",Ernst-Enge-Straße,5220,21,09127,Chemnitz,1,0,,0371 71589,,grundschule@montessoriverein-chemnitz.de,0,1
12.8843700590137,50.8414785259046,183,183,SFZ Förderzentrum gGmbH,"Louis-Braille-Straße 35 ""Buntspechte""","Louis-Braille-Straße 35 ""Buntspechte""",Louis-Braille-Straße,10365,35,09116,Chemnitz,0,1,https:\\www.sfz-chemnitz.de,0371 67600280,,kkaiser@sfz-chemnitz.de,1,1
12.8372980275038,50.8270345425961,184,184,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Weydemeyerstraße 21 ""Rabennest""","Weydemeyerstraße 21 ""Rabennest""",Weydemeyerstraße,12355,21,09117,Chemnitz,0,1,http://www.kjf-online.de,0371 49502355,,kita-weydemeyerstrasse@kjf-online.de,0,1
12.8904260330663,50.8290205295122,185,185,CVJM Computerclub e. V.,"Am Laubengang 15 ""Medienkindergarten kikkif@x""","Am Laubengang 15 ""Medienkindergarten kikkif@x""",Am Laubengang,10140,15,09116,Chemnitz,0,1,,0371 3540002,,post@kikkifax.de,0,0
12.951540475107,50.7873645927509,186,186,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Erfenschlager Straße 149 ""Kinderhaus LEONARDO""","Erfenschlager Straße 149 ""Kinderhaus LEONARDO""",Erfenschlager Straße,26100,149,09125,Chemnitz,0,1,http://www.kjf-online.de,0371 49502380,,kinderhaus-leonardo@kjf-online.de,0,1
12.9494674678038,50.789590584576,187,187,Kreativ-Villa GmbH,"Erfenschlager Straße 137 ""Kreativ-Villa""","Erfenschlager Straße 137 ""Kreativ-Villa""",Erfenschlager Straße,26100,137,09125,Chemnitz,0,1,http://www.kreativ-villa.de,0371 5430659,,info@kreativ-villa.de,0,0
12.8983577915334,50.8652783328001,188,188,Waldorfkindergartenverein Chemnitz e. V.,"Auerswalder Straße 120, Hort Parzival-Förderschule","Auerswalder Straße 120, Hort Parzival-Förderschule",Auerswalder Straße,13135,120,09114,Chemnitz,1,1,http://www.waldorfkindergarten-chemnitz.de,0371 33407652,,Jana.Busse@waldorfschule-chemnitz.de,0,1
12.9425375240301,50.8347732700064,189,189,Caritasverband für Chemnitz und Umgebung e. V.,"Pestalozzistraße 33 ""Schatzkiste""","Pestalozzistraße 33 ""Schatzkiste""",Pestalozzistraße,4340,33,09130,Chemnitz,0,1,http://www.caritas-chemnitz.de/index.php/k?layout=edit&id=41.de,0371 56014764,,kindergarten@caritas-chemnitz.de,0,0
12.9627513679519,50.8298362004475,190,190,"Elterninitiative Kinderladen ""Tigerente"" e. V.","Clausewitzstraße 4 ""Kinderladen""","Clausewitzstraße 4 ""Kinderladen""",Clausewitzstraße,5195,4,09130,Chemnitz,0,1,http://www.tigerente-chemnitz.de,0371 4059979,,kinderladen@tigerente-chemnitz.de,0,0
12.9627513679519,50.8298362004475,191,191,Stadt Chemnitz,Clausewitzstraße 4,Clausewitzstraße 4,Clausewitzstraße,5195,4,09130,Chemnitz,0,1,,0371 7008509,,kita-clausewitzstr@stadt-chemnitz.de,0,1
12.8994398622276,50.814758436278,192,192,Stadt Chemnitz,"Richard-Wagner-Straße 76, Hort G.-Götz-Schule für Hörgeschädigte","Richard-Wagner-Straße 76, Hort G.-Götz-Schule für Hörgeschädigte",Richard-Wagner-Straße,9280,76,09120,Chemnitz,1,0,,0371 23629818,,kita-goetzGS@stadt-chemnitz.de,0,1
12.8920010106364,50.8287175157383,193,193,Kinderbetreuung Sonnenblume e. V.,Hoher Weg 3,Hoher Weg 3,Hoher Weg,10290,3,09116,Chemnitz,0,1,http://www.kinderbetreuung-sonnenblume.de,0371 3551956,,sonnenblumeev@gmx.de,0,0
12.9217027704589,50.8296935115147,194,194,Stadt Chemnitz,"Moritzstraße 33 ""Kita an der Sparkasse""","Moritzstraße 33 ""Kita an der Sparkasse""",Moritzstraße,1440,33,09111,Chemnitz,0,1,,0371 49529708,,kita-moritzstr@stadt-chemnitz.de,1,1
12.8824420727347,50.8429605219434,195,195,SFZ Förderzentrum gGmbH,"Flemmingstraße 4a ""Kindergarten der Sinne""","Flemmingstraße 4a ""Kindergarten der Sinne""",Flemmingstraße,10245,4a,09116,Chemnitz,0,1,http://www.SFZ-CHEMNITZ.de,0371 33513980,,sstoeckel@sfz-chemnitz.de,1,1
12.8979607017287,50.7935675258238,196,196,BIP-Kreativitätszentrum gGmbH,"Dittersdorfer Straße 146c, Hort der BIP Kreativitätsgrundschule Chemnitz","Dittersdorfer Straße 146c, Hort der BIP Kreativitätsgrundschule Chemnitz",Dittersdorfer Straße,28100,146c,09122,Chemnitz,1,0,http://www.bipschulen.de,0371 3342820,,kontakt@gsc.bipschulen.de,0,0
12.9386966708606,50.8514183225207,197,197,DPFA Schulen gGmbH,"Emilienstraße 48, Hort Freie GS-Regenbogen","Emilienstraße 48, Hort Freie GS-Regenbogen",Emilienstraße,21140,48,09131,Chemnitz,1,0,http://www.regenbogen-schulen.de/freie-grundschule-chemnitz/,0371 45901130,,chemnitz.grundschule@regenbogen-schulen.com,0,0
12.8824197328207,50.7913085949677,198,198,Integrative Sport- und Bildungsförderung (ISB) Che,"Max-Türpe-Straße 40, ISB Sporthort","Max-Türpe-Straße 40, ISB Sporthort",Max-Türpe-Straße,8235,40,09122,Chemnitz,1,0,http://www.isb-chemnitz.de,0371 56074676,,sporthort@isb-chemnitz.de,1,1
12.9371445512211,50.8318613507427,199,199,Jüdische Gemeinde,"Tschaikowskistraße 9 ""Schalom""","Tschaikowskistraße 9 ""Schalom""",Tschaikowskistraße,4430,9,09130,Chemnitz,0,1,,0371 35590580,,i.vovk@jg-chemnitz.de,0,0
12.8626248771107,50.7981506850947,200,200,Montessori Schulen Chemnitz und Thalheim GmbH,"Stelzendorfer Straße 271, Hort Freie Montessorischule","Stelzendorfer Straße 271, Hort Freie Montessorischule",Stelzendorfer Straße,11600,271,09116,Chemnitz,1,1,https://meinmontessori.de,0371 2366890,,schule-stelzendorf@meinmontessori.de,0,1
12.8814206778484,50.7840276276322,201,201,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Wolgograder Allee 184, Hort Freie GS-Leonardo","Wolgograder Allee 184, Hort Freie GS-Leonardo",Wolgograder Allee,8280,184,09123,Chemnitz,1,1,http://www.kjf-online.de,0371 4959960,,Hort-leonardo@kjf-online.de,0,1
12.8823370717799,50.8399895240461,202,202,Stadt Chemnitz,"Albert-Schweitzer-Straße 61, Hort E.-G.-Flemming-GS","Albert-Schweitzer-Straße 61, Hort E.-G.-Flemming-GS",Albert-Schweitzer-Straße,10115,61,09116,Chemnitz,1,0,,0371 49529751,,kita-flemmingGS@stadt-chemnitz.de,0,1
12.9010796649564,50.784298579085,203,203,Stadt Chemnitz,"Alfred-Neubert-Straße 25, Hort Charles-Darwin-GS, nur 1. Klasse","Alfred-Neubert-Straße 25, Hort Charles-Darwin-GS, nur 1. Klasse",Alfred-Neubert-Straße,8105,25,09123,Chemnitz,1,0,,0371 4958400,,kita-neubertstr@stadt-chemnitz.de,0,1
12.8251060396641,50.8115116421283,204,204,Stadt Chemnitz,"Lennéstraße 1, Hort GS-Reichenbrand","Lennéstraße 1, Hort GS-Reichenbrand",Lennéstraße,11425,1,09117,Chemnitz,1,0,,0371 851353,,kita-bretschneiderstr@stadt-chemnitz.de,0,1
12.9706724447791,50.770337644054,205,205,Stadt Chemnitz,"Harthauer Weg 5, Hort GS-Einsiedel","Harthauer Weg 5, Hort GS-Einsiedel",Harthauer Weg,46197,5,09123,Chemnitz,1,0,,037209 691467,,kita-einsiedelGS@stadt-chemnitz.de,0,0
12.8840220904899,50.8325535730261,206,206,Stadt Chemnitz,"Ernst-Heilmann-Straße 11, Hort Altendorfer-GS","Ernst-Heilmann-Straße 11, Hort Altendorfer-GS",Ernst-Heilmann-Straße,10235,11,09116,Chemnitz,1,0,,0371 65116630,,kita-harthweg@stadt-chemnitz.de,0,0
12.8803397096966,50.7874916133008,207,207,Stadt Chemnitz,"Ernst-Wabra-Straße 34, Hort der Sprachheilschule Ernst Busch","Ernst-Wabra-Straße 34, Hort der Sprachheilschule Ernst Busch",Ernst-Wabra-Straße,8155,34,09123,Chemnitz,1,0,,0371 4952606,,kita-sprachheilschule@stadt-chemnitz.de,0,1
12.894075691306,50.7922355477348,208,208,"Kinder-, Jugend- u. Familienhilfe e. V. Chemnitz","Wilhelm-Firl-Straße 4 ""Zwischenstopp""","Wilhelm-Firl-Straße 4 ""Zwischenstopp""",Wilhelm-Firl-Straße,8275,4,09122,Chemnitz,0,0,http://www.kjf-online.de,0371 2823185,,zwischenstopp@kjf-online.de,0,1
12.9013248619352,50.8178084437979,209,209,solaris Förderzentrum für Jugend und Umwelt gGmbH ,"Haydnstraße 21, Hort Valentina-Tereschkowa-GS, ""Kinderhort Kappelino""","Haydnstraße 21, Hort Valentina-Tereschkowa-GS, ""Kinderhort Kappelino""",Haydnstraße,9170,21,09119,Chemnitz,1,0,http://www.solaris-fzu.de,0176 13810804,,hort-kappelino@solaris-fzu.de,0,0
12.9109797847796,50.8158584662273,210,210,Privater Träger,"Paul-Gruner-Straße 12 ""Marienkäfer"", Kindertagespflege","Paul-Gruner-Straße 12 ""Marienkäfer"", Kindertagespflege",Paul-Gruner-Straße,6305,12,09120,Chemnitz,0,1,,0152 21553201,,maus060@arcor.de,0,0
12.9101977727981,50.8555353931985,211,211,Privater Träger,"Rilkestraße 32 ""Küchwaldknirpse"", Kindertagespflege","Rilkestraße 32 ""Küchwaldknirpse"", Kindertagespflege",Rilkestraße,21180,32,09114,Chemnitz,0,1,,0371 3367030,,sabine.eckardt63@gmx.de,0,0
12.9775754051665,50.7702296243314,212,212,Privater Träger,"Anton-Herrmann-Straße 14 ""Tagesmutti im Grünen"", Kindertagespflege","Anton-Herrmann-Straße 14 ""Tagesmutti im Grünen"", Kindertagespflege",Anton-Herrmann-Straße,46128,14,09123,Chemnitz,0,1,,037209 3357,,steffi@rbby.de,0,0
12.9534524777909,50.7881825925513,213,213,Privater Träger,"Albert-Junghans-Straße 18 ""Steinbergzwerge"", Kindertagespflege","Albert-Junghans-Straße 18 ""Steinbergzwerge"", Kindertagespflege",Albert-Junghans-Straße,6110,18,09125,Chemnitz,0,1,http://www.steinbergzwerge.de,0152 56143255,,info@steinbergzwerge.de,0,0
12.9549844372364,50.8244113475147,214,214,Privater Träger,"Postweg 4a ""Die kleinen Strolche"", Kindertagespflege","Postweg 4a ""Die kleinen Strolche"", Kindertagespflege",Postweg,4360,4a,09127,Chemnitz,0,1,http://www.diekleinenstrolche-chemnitz.de,0157 30989077,,n.bartl@diekleinenstrolche-chemnitz.de,1,0
12.9549844372364,50.8244113475147,215,215,Privater Träger,"Postweg 4a ""Glückskäfer"", Kindertagespflege","Postweg 4a ""Glückskäfer"", Kindertagespflege",Postweg,4360,4a,09127,Chemnitz,0,1,http://www.glueckskaefer-chemnitz.de,0178 1355746,,a.fischer@glueckskaefer-chemnitz.de,0,0
12.777498241823,50.8098246920017,216,216,Privater Träger,"Alte Sandgrube 2, Kindertagespflege","Alte Sandgrube 2, Kindertagespflege",Alte Sandgrube,95100,2,09224,Chemnitz,0,1,,0371 8202506,,syluhlig@googlemail.com,0,0
12.897190863631,50.8187324263101,217,217,Privater Träger,"Chopinstraße 35 ""Zwergenfüße"", Kindertagespflege","Chopinstraße 35 ""Zwergenfüße"", Kindertagespflege",Chopinstraße,9130,35,09119,Chemnitz,0,1,http://www.Kindertagespflege-Zwergenfuesse.de,0176 22762081,,vivien.schreier@gmx.de,0,0
12.9385588934402,50.8449916307463,218,218,Privater Träger,"Thomas-Mann-Platz 4 ""Manus Buntstifte"", Kindertagespflege","Thomas-Mann-Platz 4 ""Manus Buntstifte"", Kindertagespflege",Thomas-Mann-Platz,3335,4,09130,Chemnitz,0,1,,0173 2701432,,manuela.goetze82@gmail.com,0,0
12.9045499398227,50.8416885244443,219,219,Privater Träger,"Konradstraße 7 ""Liebevoll & Konsequent"", Kindertagespflege","Konradstraße 7 ""Liebevoll & Konsequent"", Kindertagespflege",Konradstraße,10331,7,09113,Chemnitz,0,1,,0176 70719618,,tamu.mandy@googlemail.com,0,0
12.8964798576104,50.8179984246169,220,220,Privater Träger,"Horststraße 14 ""Kleine Sternchen"", Kindertagespflege","Horststraße 14 ""Kleine Sternchen"", Kindertagespflege",Horststraße,9190,14,09119,Chemnitz,0,1,,0157 35131434,,susann.kupries@gmail.com,0,0
12.8925798870861,50.8136384464466,221,221,Privater Träger,"Irkutsker Straße 77 ""Grünschnäbel"", Kindertagespflege","Irkutsker Straße 77 ""Grünschnäbel"", Kindertagespflege",Irkutsker Straße,9205,77,09119,Chemnitz,0,1,,0176 63067598,,sgrosche@yahoo.de,0,0
12.897190863631,50.8187324263101,222,222,Privater Träger,"Chopinstraße 35 ""Entdeckerkosmos 2"", Kindertagespflege","Chopinstraße 35 ""Entdeckerkosmos 2"", Kindertagespflege",Chopinstraße,9130,35,09119,Chemnitz,0,1,https://www.kindertagespflege-zwergenfuesse.de  Entdeckerkosmos ist Integriert,0173 2875452,,susan-schubert1@web.de,0,0
12.8977349801728,50.836336527253,223,223,Privater Träger,"Erich-Mühsam-Straße 21 ""Spatzennest"", Kindertagespflege","Erich-Mühsam-Straße 21 ""Spatzennest"", Kindertagespflege",Erich-Mühsam-Straße,10230,21,09112,Chemnitz,0,1,,0371 50341045,,janinekormos@web.de,0,0
12.8729051235789,50.8424564548695,224,224,Privater Träger,"Steinwiese 62 ""Kleine Raben"", Kindertagespflege","Steinwiese 62 ""Kleine Raben"", Kindertagespflege",Steinwiese,10445,62,09116,Chemnitz,0,1,,0152 09450517,,zinni79@web.de,0,0
13.0313302684735,50.7987753159648,225,225,Privater Träger,"Ferdinandstraße 157 ""Kindertagespflege im Sternmühlental"", Kindertagespflege","Ferdinandstraße 157 ""Kindertagespflege im Sternmühlental"", Kindertagespflege",Ferdinandstraße,1245,157,09128,Chemnitz,0,1,http://www.tagesmutter-dorena.de,0371 7710877,,ma_dora@web.de,0,0
13.0078291661472,50.8002652752856,226,226,Privater Träger,"Zum Adelsberg 6, Kindertagespflege","Zum Adelsberg 6, Kindertagespflege",Zum Adelsberg,26315,6,09128,Chemnitz,0,1,,0371 772991,,lorenzheidi@arcor.de,0,0
12.8216080277899,50.8150616060204,227,227,Privater Träger,"Grenzweg 16 ""Wohlbehütet"", Kindertagespflege","Grenzweg 16 ""Wohlbehütet"", Kindertagespflege",Grenzweg,11315,16,09117,Chemnitz,0,0,,0174 9207622,,wohlbehuetet29@gmail.com,0,0
12.9542593134778,50.7970075298511,228,228,Arbeiterwohlfahrt Soziale Dienste Chemnitz und Umg,"Genossenschaftsweg 9 ""Die Goldfische"", Kindertagespflege","Genossenschaftsweg 9 ""Die Goldfische"", Kindertagespflege",Genossenschaftsweg,6235,9,09125,Chemnitz,0,1,http://www.awo-chemnitz.de,0172 1311822,,kita.reichenhain@awo-chemnitz.de,0,0
12.8235750146007,50.8629902998417,229,229,Privater Träger,"Goetheweg 86b ""Röhrsdorfer Käferland"", Kindertagespflege","Goetheweg 86b ""Röhrsdorfer Käferland"", Kindertagespflege",Goetheweg,96230,86b,09247,Chemnitz,0,1,,0162 9620520,,bianca-kb@web.de,0,0
12.8114250581455,50.8627403213066,230,230,Privater Träger,"Löbenhainer Straße 5 ""Kleine Schmetterlinge"", Kindertagespflege","Löbenhainer Straße 5 ""Kleine Schmetterlinge"", Kindertagespflege",Löbenhainer Straße,96340,5,09247,Chemnitz,0,1,,0152 29368802,,sabi.eisfeld@web.de,0,0
12.8607840605622,50.8578634089382,231,231,Privater Träger,"Darwinweg 3 ""Zwergenstübchen"", Kindertagespflege","Darwinweg 3 ""Zwergenstübchen"", Kindertagespflege",Darwinweg,96170,3,09247,Chemnitz,0,1,,03722 796895,,BiancaRost@web.de,1,0
12.932002687133,50.8486333511858,232,232,Privater Träger,"Straße der Nationen 91 ""Tipp Tapp"", Kindertagespflege","Straße der Nationen 91 ""Tipp Tapp"", Kindertagespflege",Straße der Nationen,1570,91,09113,Chemnitz,0,1,,0152 01949684,,bummel2002@freenet.de,0,0
12.926779697177,50.8493983773013,233,233,Privater Träger,"Richardstraße 10 ""Der zauberhafte Tagespapi"" "", Kindertagespflege","Richardstraße 10 ""Der zauberhafte Tagespapi"" "", Kindertagespflege",Richardstraße,1510,10,09113,Chemnitz,0,1,http://www.clown-fridolin.de,0179 4216207,,info@clown-fridolin.de,0,0
12.9178387206178,50.8522583917092,234,234,Privater Träger,"Im Schloßwald 1 ""Küchwaldstrolche"", Kindertagespflege","Im Schloßwald 1 ""Küchwaldstrolche"", Kindertagespflege",Im Schloßwald,1325,1,09113,Chemnitz,0,1,,0371 3379069,,kuechwaldstrolche@gmx.de,0,0
12.8697859684746,50.8183595892295,235,235,Privater Träger,"Edisonstraße 5 ""Zwergennest"", Kindertagespflege","Edisonstraße 5 ""Zwergennest"", Kindertagespflege",Edisonstraße,11250,5,09116,Chemnitz,0,1,,0152 04884908,,kindertagespflege.zwergennest@googlemail.com,0,0
12.8707929589203,50.8177295789859,236,236,Privater Träger,"Stelzendorfer Straße 9 ""Vogelpieps"", Kindertagespflege","Stelzendorfer Straße 9 ""Vogelpieps"", Kindertagespflege",Stelzendorfer Straße,11600,9,09116,Chemnitz,0,1,http://www.vogelpieps.de,0173 5946681,,romy.vogel@hotmail.de,0,0
12.841902057544,50.8182825961525,237,237,Privater Träger,"Rosmarinstraße 19 ""BimBamBommel"", Kindertagespflege","Rosmarinstraße 19 ""BimBamBommel"", Kindertagespflege",Rosmarinstraße,11545,19,09117,Chemnitz,0,1,,0176 20691053,,yvonne.dinter@freenet.de,0,0
12.8668350864222,50.8872651778425,238,238,Privater Träger,"Burgstädter Straße 54, Kindertagespflege","Burgstädter Straße 54, Kindertagespflege",Burgstädter Straße (Witt,97250,54,09228,Chemnitz,0,1,,0162 2418264,,carmen.straube914@googlemail.com,0,0
12.9279646949565,50.8314924700975,239,239,Privater Träger,"Theresenstraße 11 ""Parkstrolche"", Kindertagespflege","Theresenstraße 11 ""Parkstrolche"", Kindertagespflege",Theresenstraße,1590,11,09111,Chemnitz,0,0,,0162 2715109,,bettina-motzer@web.de,0,0
12.9052828629421,50.8456965171244,240,240,Privater Träger,"Altendorfer Straße 5 ""Wurzelzwerge"", Kindertagespflege","Altendorfer Straße 5 ""Wurzelzwerge"", Kindertagespflege",Altendorfer Straße,21100,5,09113,Chemnitz,0,1,,0157 51244776,,5wurzelzwerge@gmx.de,0,0
12.9424045905186,50.844666198698,241,241,Privater Träger,"Forststraße 4 ""Purzelräuber"", Kindertagespflege","Forststraße 4 ""Purzelräuber"", Kindertagespflege",Forststraße,23100,4,09130,Chemnitz,0,1,,0176 61403388,,vera.luz@web.de,0,0
